row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Blank_B.mzML Peak area,t2_BS_C.mzML Peak area,t0_BS_C.mzML Peak area,Blank_A.mzML Peak area,t1_BS_C.mzML Peak area,t5_BS_C.mzML Peak area,t3_BS_3.mzML Peak area,t2_BS_2.mzML Peak area,t3_BS_C.mzML Peak area,t2_BS_1.mzML Peak area,t3_BS_2.mzML Peak area,t1_BS_1.mzML Peak area,t2_BS_3.mzML Peak area,t1_BS_3.mzML Peak area,t1_BS_2.mzML Peak area,t3_BS_1.mzML Peak area,t4_BS_C.mzML Peak area,t6_BS_C.mzML Peak area,t4_BS_2.mzML Peak area,t0_BS_3.mzML Peak area,t0_BS_2.mzML Peak area,t7_BS_C.mzML Peak area,t8_BS_C.mzML Peak area,t7_BS_2.mzML Peak area,t9_BS_C.mzML Peak area,t8_BS_1.mzML Peak area,t7_BS_3.mzML Peak area,t7_BS_1.mzML Peak area,t8_BS_2.mzML Peak area,t6_BS_1.mzML Peak area,t4_BS_3.mzML Peak area,t4_BS_1.mzML Peak area,t5_BS_3.mzML Peak area,t6_BS_2.mzML Peak area,t5_BS_1.mzML Peak area,t6_BS_3.mzML Peak area,t0_BS_1.mzML Peak area,t9_BS_1.mzML Peak area,t5_BS_2.mzML Peak area,t8_BS_3.mzML Peak area,t9_BS_3.mzML Peak area,t9_BS_2.mzML Peak area,
5164,221.1170376084763,5.6921067,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21239.203,33785.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35010.062,0,0,0,0,0,
5165,275.2032884558104,5.6921067,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63620.04,116176.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175303.83,0,0,0,0,0,
5166,315.19572486839155,5.6921067,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63097.953,102238.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148276.42,0,0,0,0,0,
5167,472.26878358088317,5.6921067,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36673.12,49560.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44912.21,0,0,0,0,0,
5168,333.14613559564276,5.6940727,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600172.6,0,0,0,73483.5,20958.682,0,131091.2,60884.992,0,82660.414,47313.39,19308.273,0,9410.351,5939.634,7529.379,0,0,0,0,0,37024.99,37568.33,14599.483,
5169,384.253350511185,5.6942534,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246708.53,0,0,0,27108.605,0,0,53324.637,21035.32,0,32890.207,0,0,0,0,0,0,0,0,0,0,0,15857.461,15110.874,0,
5170,311.1641588095395,5.694411,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367702.0,0,0,0,33603.062,0,0,67661.64,28711.496,7848.2705,39276.773,0,16193.478,0,0,0,4778.3057,0,0,0,0,0,18422.027,17071.262,0,
5174,293.21336654672,5.695183,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32953.29,0,0,0,0,0,
5178,193.15873350467504,5.696841,,,,,,,,,,,0,0,0,43752.96,24849.482,32107.164,0,27426.283,0,0,0,0,0,0,0,0,31663.562,34874.742,0,0,36931.03,30675.455,0,30244.816,33515.45,0,23121.389,30502.582,0,0,0,34414.656,0,0,0,0,17880.64,0,0,0,31787.926,33722.88,
5181,543.4769694384285,5.6988764,,,,,,,,,,,108302.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5182,514.2801176109518,5.6991863,,,,,,,,,,,0,0,0,0,0,0,0,11747.653,12362.871,0,0,18849.152,0,0,0,0,12565.11,0,0,0,31970.148,9990.826,0,0,0,0,0,0,0,0,0,0,10004.199,0,0,0,0,8039.4873,12288.402,8104.742,0,11134.805,
5183,428.372577452262,5.7011313,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22519.656,28184.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23476.686,0,0,0,0,0,
5185,316.28514802869455,5.702396,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12482.242,
5187,421.22326139102597,5.7048297,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45655.76,0,0,0,0,0,0,0,12417.21,0,0,0,0,0,0,0,9937.645,0,0,0,7362.416,7768.5767,0,0,9266.555,
5188,319.28421771696406,5.705192,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000.305,0,0,0,0,0,0,0,6991.9375,0,0,0,0,0,0,0,6820.064,0,0,0,0,0,0,0,6887.6514,
5189,214.2165052471189,5.706249,,,,,,,,,,,0,0,0,0,0,0,0,6863.6133,0,0,0,0,0,0,0,0,6048.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5640.871,0,0,0,
5190,330.2637207316228,5.7068563,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15339.127,0,0,0,0,0,0,0,0,0,0,0,0,0,9589.277,0,0,0,0,0,0,0,0,0,0,0,
5191,203.1428197606253,5.7075076,,,,,,,,,,,0,0,0,48967.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14409.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5192,516.3895962151306,5.708779,,,,,,,,,,,57718.527,0,23938.264,220866.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37062.043,25001.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55777.46,0,0,0,0,0,
5196,161.09598926782002,5.71379,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27417.68,0,0,39803.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5197,429.3330021884171,5.7145762,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42989.703,43555.65,20386.617,34572.59,18483.383,34923.285,22075.293,17845.482,0,0,0,0,0,0,8810.141,0,17043.969,0,33353.477,28408.916,23713.068,
5198,451.3144412384897,5.7147655,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22280.184,17344.424,9060.177,0,0,17683.95,10836.221,9832.889,0,0,0,0,0,0,0,0,7632.634,0,16302.169,12700.262,10577.025,
5200,494.3235308172237,5.7200456,,,,,,,,,,,0,0,0,0,0,24136.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5204,349.2714546210026,5.722225,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36190.906,52583.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5206,400.37761290484815,5.7222466,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20738.646,35290.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22908.275,0,0,0,0,0,
5207,435.1765575719196,5.7222466,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120055.51,221600.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363828.9,0,0,0,0,0,
5213,506.2668858713652,5.725225,,,,,,,,,,,0,0,0,0,0,0,27372.531,43956.164,28169.607,75072.35,30818.734,41605.37,23626.012,31776.186,27021.02,36321.46,30942.97,38053.44,0,1072268.1,976289.6,32088.887,0,25512.55,0,28474.27,32698.24,22682.264,24684.877,34645.17,32190.004,34433.984,27929.283,29039.14,0,0,1001129.94,29031.12,33965.496,31219.004,26020.074,43288.277,
5214,433.1771120044753,5.7252746,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393219.72,389226.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467877.84,0,0,0,0,0,
5215,450.2035820387801,5.7252746,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125548.13,116713.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140680.48,0,0,0,0,0,
5216,455.15905678326027,5.7252746,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170762.45,162184.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193092.28,0,0,0,0,0,
5219,371.1626192473049,5.7259393,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47328.19,0,0,0,0,23822.15,0,0,16845.273,0,0,0,17545.791,0,0,0,0,15378.413,0,0,0,0,0,14317.308,0,
5230,207.1743616683434,5.7322326,,,,,,,,,,,6063.9004,0,0,9688.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9703.335,11564.03,0,0,0,0,0,0,0,0,8708.761,0,10830.216,
5231,258.27910793623226,5.733232,,,,,,,,,,,0,92832.35,0,0,649465.0,73444.1,534606.56,69169.64,315555.1,49065.586,258667.5,91275.26,110738.0,1154203.8,427543.56,50867.85,118035.69,107164.63,180507.02,0,0,227471.69,246646.44,282620.5,268946.5,297065.94,298489.5,343962.44,367438.38,168078.58,183716.78,245095.03,534801.4,596169.3,240194.08,803012.44,0,312568.16,489877.7,509466.75,493066.7,357823.03,
5233,614.4375663648142,5.7342095,,,,,,,,,,,0,0,0,0,0,57130.43,72388.58,51330.438,56620.805,54888.34,62404.707,49585.867,54170.688,43355.395,48296.562,56939.336,57407.402,80211.55,47548.484,60011.07,46134.207,0,0,0,0,0,0,0,0,62768.074,75279.14,51377.453,80035.93,67842.56,46356.207,106133.82,52086.14,0,49473.133,0,0,0,
5234,414.2270314796953,5.734241,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163942.58,174259.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201596.05,0,0,0,0,0,
5237,419.1827972204812,5.7344675,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141448.42,157297.81,17179.57,0,11517.343,0,12301.302,0,0,0,13604.93,0,0,11715.33,0,0,0,180928.73,0,0,11556.555,0,17473.004,
5238,636.4192017113213,5.734747,,,,,,,,,,,0,0,0,0,0,31263.988,35874.152,25651.96,29839.088,0,31985.518,19978.94,26455.117,18010.662,22026.54,26311.916,30741.28,43283.133,24110.54,18795.395,0,0,0,0,0,0,0,0,0,34814.586,38670.742,26074.785,0,34001.13,0,57251.62,15347.336,0,27369.316,0,0,0,
5239,305.268446074787,5.7350826,,,,,,,,,,,67954.42,0,0,391281.84,0,24534.32,0,0,0,0,0,41630.2,0,39330.965,34859.902,27931.053,25357.107,23112.521,22552.598,0,63033.906,19251.357,0,20073.469,21668.705,0,0,22483.178,23636.496,21347.0,26050.523,0,0,0,22741.48,25090.828,66369.055,21756.645,23123.725,0,0,19413.787,
5241,465.24971753113505,5.735122,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25523.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5242,397.2005184426463,5.7351646,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165292.94,182676.38,0,0,0,0,0,0,0,0,4720.561,0,0,0,0,0,0,214567.89,0,0,0,0,0,
5243,322.2948580064014,5.7352014,,,,,,,,,,,33120.88,0,0,261372.11,16003.821,0,0,0,11368.181,0,0,17867.777,0,17638.623,0,13602.504,0,0,0,27040.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5245,378.35767439934074,5.7355657,,,,,,,,,,,205820.72,70524.98,0,520932.62,91171.266,0,63245.75,72285.48,64240.883,0,0,105491.35,0,0,0,70698.61,0,44750.74,0,0,0,0,38149.76,0,0,0,0,0,0,0,58404.32,0,0,0,51780.938,0,0,43446.008,56282.57,0,38882.844,0,
5246,470.29013381867276,5.735665,,,,,,,,,,,0,0,0,0,0,93247.46,77492.62,87517.43,76102.734,122769.305,72765.32,108955.11,69785.93,87336.375,96778.125,83477.31,65452.008,83929.98,61144.953,1367338.4,1292446.2,66322.75,62017.504,46447.953,57406.9,50316.22,42891.938,50798.36,49578.25,77410.99,70914.33,75736.836,67174.836,73252.12,83251.984,68865.24,1460625.6,51635.39,75770.086,54732.1,54642.78,74073.12,
5248,262.14354279740377,5.73575,,,,,,,,,,,12496.615,0,0,21323.193,0,0,0,0,0,0,0,0,0,8530.236,10774.289,0,0,0,0,141250.02,267900.9,0,0,0,0,0,0,0,10525.507,0,0,0,0,0,0,0,358949.8,0,0,0,0,0,
5249,277.1797226201568,5.7361193,,,,,,,,,,,38462.312,18813.31,25181.822,58091.137,16515.256,0,0,32948.227,21629.445,51206.383,35574.098,27542.3,30691.91,32102.053,33136.004,30423.012,34207.297,23091.97,25865.191,441541.88,724686.25,19454.623,24329.566,19061.12,18193.646,22452.568,25353.047,0,30920.707,18490.5,22586.709,26913.867,0,21858.346,18217.06,0,918179.9,0,0,25180.422,20597.926,21388.19,
5250,327.250490943391,5.7365937,,,,,,,,,,,0,0,0,288894.8,0,0,0,0,151285.78,0,0,141193.67,0,0,0,0,0,0,0,134683.39,0,161609.81,0,0,0,0,0,0,171717.53,146015.53,0,0,0,0,0,0,0,0,0,0,157553.02,0,
5251,349.2942800613843,5.73663,,,,,,,,,,,0,0,0,30541.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5254,272.25829915429694,5.7372384,,,,,,,,,,,0,0,0,0,0,14372.292,0,0,0,0,0,0,0,0,0,0,0,29797.533,30866.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5255,154.9901690798918,5.7383747,,,,,,,,,,,546481.8,378188.75,445412.8,270421.97,389569.3,299638.6,377313.25,283106.9,0,381128.4,333684.03,0,283699.03,362995.44,414766.44,372495.2,315282.0,220887.61,267819.56,415677.5,238014.66,0,156763.12,211847.6,0,0,0,0,0,0,313085.78,350869.3,294594.84,245674.81,0,212132.56,247697.98,169727.67,310480.66,187780.61,173645.39,0,
5256,283.2242684221167,5.739572,,,,,,,,,,,145866.9,430325.62,367682.5,820521.7,424499.03,348760.75,366240.38,393432.4,358192.25,385846.1,356624.8,379065.72,380206.88,404454.16,378601.66,377481.22,345212.06,276245.3,354526.8,111257.914,245560.53,349938.88,343164.84,344794.47,334739.56,333184.9,350117.53,343600.22,348821.0,313879.88,359820.25,360351.84,343724.0,319170.97,349584.5,313928.06,234865.0,341318.88,344853.66,349884.75,324843.16,321228.2,
5259,237.11189517348836,5.740126,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53272.67,0,0,0,0,0,
5260,282.2981924520164,5.740126,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358340.06,0,0,0,0,0,
5261,355.1899065110319,5.7402053,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44959.61,51331.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46688.03,0,0,0,0,0,
5262,428.27896636983905,5.7402053,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236490.75,281637.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302016.97,0,0,0,0,0,
5264,261.24227428981726,5.7403874,,,,,,,,,,,53000.0,37718.176,67461.36,377129.8,44759.387,30739.342,35985.742,41160.758,17256.863,18972.484,37400.547,54586.72,43222.29,24099.686,55435.914,41377.36,32456.357,0,31301.516,88406.4,87853.35,0,0,24928.268,19623.445,23975.846,0,0,24436.404,26752.312,32340.518,33221.508,28930.697,27715.535,27776.432,0,103686.28,20227.22,31130.324,24350.002,11986.589,12839.8,
5266,293.17432081222177,5.7411366,,,,,,,,,,,0,0,0,19534.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49367.523,88415.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147335.64,0,0,0,0,0,
5268,366.2635810002266,5.7417054,,,,,,,,,,,6976.8335,0,0,20174.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76507.26,118322.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183219.16,0,0,0,0,0,
5269,371.27674458408075,5.743029,,,,,,,,,,,0,0,0,0,0,13007.633,0,12200.705,0,0,0,0,0,0,0,0,28790.043,0,0,24815.701,14744.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14494.773,0,0,0,15886.112,0,
5270,259.2055413067622,5.7431464,,,,,,,,,,,33358.258,44896.777,35850.367,22187.309,39444.28,45264.52,47190.36,48539.203,46463.996,24834.062,20798.941,40866.37,49037.613,43281.168,19086.215,45064.61,22125.457,17529.266,45092.137,41158.844,37814.26,39423.902,40558.355,38042.137,40017.242,37598.207,40207.918,38382.555,19310.793,19543.758,21456.732,46875.41,47714.406,47246.23,45282.98,45994.227,37770.734,39647.36,45086.188,42379.906,40179.39,41791.777,
5273,278.268656365102,5.7439313,,,,,,,,,,,0,0,0,46686.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5277,365.13575664723516,5.7455063,,,,,,,,,,,0,0,0,20623.035,0,13177.485,0,0,0,12564.875,13672.963,12138.027,9658.46,0,0,12801.844,0,23128.39,14188.856,0,0,12971.715,11879.88,0,10792.408,11748.76,0,12780.892,12398.13,21158.967,0,0,12129.602,23813.436,0,13398.456,0,10695.975,12701.807,12319.578,9446.058,11895.042,
5278,284.22767242990903,5.745903,,,,,,,,,,,0,0,0,0,0,0,0,50827.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5282,205.19509291217128,5.749218,,,,,,,,,,,0,0,0,0,0,20022.277,0,15758.513,19423.844,30451.773,17203.695,16453.268,16200.185,25858.637,0,0,18743.035,14876.898,0,0,0,21984.406,0,0,0,0,16392.62,0,13404.815,14290.307,0,0,19364.58,17966.686,0,12500.165,0,0,0,10103.73,0,12261.16,
5284,475.27706901011163,5.7492666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31280.266,37570.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5286,151.0963230590518,5.7495484,,,,,,,,,,,0,0,0,18087.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5289,445.2230454742711,5.7525363,,,,,,,,,,,0,0,0,0,0,0,19145.676,21969.297,20450.133,19992.094,22715.734,28512.775,22752.482,26159.139,28621.25,19845.994,15824.83,12128.636,0,22101.541,16293.209,0,0,0,0,0,0,0,0,0,16061.354,0,0,11506.88,0,15650.236,17561.135,0,14758.077,0,0,0,
5291,422.38345077062274,5.753745,,,,,,,,,,,54173.35,0,13182.582,39155.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21549.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29100.87,0,0,0,0,0,
5292,467.2050407886832,5.7540836,,,,,,,,,,,0,0,0,13870.393,0,55124.008,64835.54,66212.64,64312.895,64692.152,73580.516,61191.76,68218.96,61409.258,65284.367,65514.316,57618.797,53707.11,56648.3,47378.71,26201.209,0,0,0,0,0,0,8139.911,0,52464.953,62663.965,59190.637,54569.094,53634.805,51649.758,60962.9,41903.99,0,53527.24,0,0,0,
5294,269.20977535696164,5.7545652,,,,,,,,,,,0,0,0,0,0,27552.99,26553.59,0,32093.715,0,0,0,23264.674,26176.527,26881.324,25421.463,0,0,0,19770.297,25299.422,0,0,0,0,0,0,0,0,0,31419.473,22871.729,29063.314,0,27287.242,28868.89,20318.564,0,26786.324,0,0,0,
5296,688.5205980290043,5.755287,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35382.203,61218.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108831.67,0,0,0,0,0,
5301,416.24263257426514,5.758673,,,,,,,,,,,0,0,0,25488.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5302,281.2947865491529,5.758845,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435167.06,1837411.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850913.4,0,0,0,0,0,
5303,460.8001338135285,5.761635,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9055.936,0,0,0,0,0,6425.457,0,0,0,0,0,0,0,0,0,0,0,0,15072.725,
5304,407.1826799452727,5.7618785,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44688.46,43442.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39147.66,0,0,0,0,0,
5305,588.389417061447,5.7618785,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80082.98,32603.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97734.836,0,0,0,0,0,
5306,644.49405894651,5.7618785,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63863.703,118836.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197741.05,0,0,0,0,0,
5307,339.1576613663101,5.762045,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48239.86,0,0,0,0,0,0,0,15953.684,0,0,0,12472.336,0,0,0,0,0,0,0,0,0,0,0,0,
5308,177.16383507728165,5.7628155,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18501.484,0,0,0,0,0,0,0,0,0,0,9087.095,0,0,0,0,0,0,0,0,0,0,0,0,0,
5310,219.17433514890763,5.76349,,,,,,,,,,,20858.316,16464.012,20505.623,11551.73,16946.387,0,0,0,0,0,0,0,0,0,0,0,0,10790.816,0,0,0,23763.408,13368.421,0,0,0,0,0,14763.031,0,0,8671.037,0,0,0,0,0,12870.611,0,0,0,17320.121,
5311,393.3096836003281,5.763687,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35077.586,42902.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5313,537.2819271057459,5.7638493,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47858.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61668.445,0,0,0,0,0,
5314,415.2101915947231,5.765436,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108961.06,30893.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81570.016,0,0,0,0,0,
5315,298.3468839213891,5.767794,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19848.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5316,422.3836980946737,5.7682724,,,,,,,,,,,18660.979,0,35466.254,28766.562,0,0,0,0,0,0,0,28701.434,25855.072,18457.281,0,0,0,0,0,58162.46,17468.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44629.0,0,0,0,0,0,
5318,600.4677375261676,5.7684655,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109681.336,205695.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312408.56,0,0,0,0,0,
5319,441.2644409798349,5.768571,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15156.604,
5320,463.2773000844711,5.768571,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10253.346,
5321,242.2841186947193,5.768608,,,,,,,,,,,0,0,0,0,0,164573.42,174166.56,474034.1,167573.19,275181.7,233368.67,493104.22,369505.34,637911.06,766161.7,275705.25,131653.75,49879.516,254774.28,0,0,333024.4,256248.25,115877.016,294154.5,238152.7,216695.14,195345.44,194839.42,113097.805,354054.1,158988.77,159718.0,231086.78,209086.05,100818.984,0,186223.77,232492.75,295106.1,346836.1,217463.38,
5332,261.1697616375518,5.7690063,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027964.25,1256230.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519344.8,0,0,0,0,0,
5335,279.18027396069095,5.7690063,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892231.3,1087013.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317416.8,0,0,0,0,0,
5337,302.1962068148719,5.7690063,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038296.5,1230318.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556174.1,0,0,0,0,0,
5340,344.3520180754912,5.7695117,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,24827.248,0,0,26741.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5341,619.3099607755865,5.7723875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17906.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5342,182.9850309533184,5.773318,,,,,,,,,,,169868.84,0,117200.945,0,0,0,0,0,0,0,0,0,0,0,99405.664,0,0,0,0,48528.992,110658.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34454.574,0,0,0,0,0,
5343,281.1722939773244,5.7745724,,,,,,,,,,,0,0,0,0,0,0,61414.375,65474.7,0,39079.11,0,0,26034.945,57766.926,0,0,135950.62,1090915.9,23157.492,0,0,159184.83,0,0,304823.44,89361.99,34462.156,183720.45,90566.65,0,0,25875.965,0,188874.53,0,0,0,0,0,0,60048.8,32970.883,
