row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Blank_B.mzML Peak area,t2_BS_C.mzML Peak area,t0_BS_C.mzML Peak area,Blank_A.mzML Peak area,t1_BS_C.mzML Peak area,t5_BS_C.mzML Peak area,t3_BS_3.mzML Peak area,t2_BS_2.mzML Peak area,t3_BS_C.mzML Peak area,t2_BS_1.mzML Peak area,t3_BS_2.mzML Peak area,t1_BS_1.mzML Peak area,t2_BS_3.mzML Peak area,t1_BS_3.mzML Peak area,t1_BS_2.mzML Peak area,t3_BS_1.mzML Peak area,t4_BS_C.mzML Peak area,t6_BS_C.mzML Peak area,t4_BS_2.mzML Peak area,t0_BS_3.mzML Peak area,t0_BS_2.mzML Peak area,t7_BS_C.mzML Peak area,t8_BS_C.mzML Peak area,t7_BS_2.mzML Peak area,t9_BS_C.mzML Peak area,t8_BS_1.mzML Peak area,t7_BS_3.mzML Peak area,t7_BS_1.mzML Peak area,t8_BS_2.mzML Peak area,t6_BS_1.mzML Peak area,t4_BS_3.mzML Peak area,t4_BS_1.mzML Peak area,t5_BS_3.mzML Peak area,t6_BS_2.mzML Peak area,t5_BS_1.mzML Peak area,t6_BS_3.mzML Peak area,t0_BS_1.mzML Peak area,t9_BS_1.mzML Peak area,t5_BS_2.mzML Peak area,t8_BS_3.mzML Peak area,t9_BS_3.mzML Peak area,t9_BS_2.mzML Peak area,
6397,1074.602197462616,6.102173,,,,,,,,,,,0,0,0,0,0,99739.86,76171.234,100606.34,107143.234,51839.832,79867.12,87180.01,72667.75,86371.53,80558.17,50069.855,105922.42,95665.28,87255.83,41392.844,40248.812,68253.45,68149.38,75154.305,52311.164,67192.08,72258.8,79324.125,75675.73,16210.107,81564.97,80871.78,18160.71,29583.035,74110.24,51458.3,34991.71,64088.45,69935.43,84789.02,66008.57,63657.895,
6399,434.38394071164316,6.1023064,,,,,,,,,,,2543.7212,0,0,14088.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6402,406.3887106760446,6.0796247,,,,,,,,,,,546840.8,297544.1,457146.94,477386.53,295507.34,161098.62,230789.23,232046.3,50841.62,214268.78,56468.53,75229.32,233561.06,76028.54,245033.23,231799.0,147312.75,143856.94,243055.19,193308.9,110027.92,128612.125,142999.05,176091.69,215519.23,191612.66,39872.82,122440.01,210242.78,169602.83,38263.836,179174.6,34043.848,149874.7,235386.28,133415.44,209504.23,221337.78,203687.81,128473.77,151721.67,156420.81,
6408,311.1638467858454,6.104003,,,,,,,,,,,0,0,1186.071,1278.1047,1319.4585,40879.508,6662.2397,6528.8027,16567.2,3961.2231,16245.463,15311.024,9022.898,10446.613,18767.496,3460.0596,6152.4814,1477525.5,0,0,0,171623.62,41458.355,16138.279,274739.16,135184.19,33590.02,178349.38,114617.89,93114.125,1203.3452,19860.021,13368.544,15380.1875,35709.953,13746.658,0,8051.446,8225.82,75503.414,79615.23,27606.854,
6409,994.6432209168761,6.1053305,,,,,,,,,,,0,0,0,0,0,170079.81,175289.94,137470.1,171885.42,135233.1,169325.47,136644.19,140117.08,126211.09,134158.1,125978.81,179806.94,85018.7,140691.05,120954.16,96386.555,16644.78,26032.992,56073.32,11941.923,48582.047,52133.758,14145.564,41666.004,151749.28,199913.36,130854.19,192683.72,155838.58,135992.62,151401.47,111539.445,20862.912,157172.03,17948.582,27668.668,47630.83,
6410,704.5225018648758,6.084469,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3721.0535,0,0,0,0,3858.9236,1246.51,3927.29,0,0,0,0,0,15042.7295,42903.16,0,0,39983.055,1061.3236,0,64178.42,8906.535,6520.109,0,3550.4797,0,20023.586,0,12357.439,21203.64,113729.766,
6412,1016.6244346090502,6.10878,,,,,,,,,,,0,0,0,0,0,172794.72,57941.883,124289.0,157484.73,117218.79,164300.22,107357.48,125024.63,94420.086,110514.13,127946.66,158036.95,57562.586,141875.58,73189.22,59192.27,55856.965,30921.1,14717.197,16054.561,50372.246,73990.19,14257.784,60450.707,58173.25,194883.39,133707.06,191618.6,159802.42,131783.78,65930.805,64249.664,29409.291,149880.83,13093.807,28190.682,14607.176,
6417,242.24758891072705,6.1100125,,,,,,,,,,,1036.9998,0,0,2043.4198,0,51004.52,74086.52,64385.73,65867.02,67444.16,62424.906,58310.742,60490.242,48647.61,59978.33,70205.75,62439.094,52031.25,52767.223,6644.0825,6812.3257,31149.6,21957.135,24567.387,15331.271,24707.795,25282.484,23503.479,25507.979,43270.027,67305.42,53718.145,59432.32,54744.46,44074.676,54778.125,4081.037,17057.803,60924.766,22026.246,20769.5,29888.898,
6418,333.14594463884936,6.113107,,,,,,,,,,,0,0,0,0,0,961.3805,0,0,0,0,0,0,0,0,0,0,0,77795.94,0,0,0,16955.363,5122.195,0,59740.496,19471.15,0,23805.203,15279.928,0,0,0,0,0,0,0,0,0,0,8464.351,11223.368,1340.6252,
6420,507.27148914086024,6.1094565,,,,,,,,,,,0,1320.5715,0,0,0,222142.4,163713.67,269781.5,212049.58,220666.53,245770.22,245922.34,226426.77,197228.06,277624.38,253707.11,186423.05,170051.97,208105.12,2296.4536,2908.9321,199639.28,143095.97,157077.73,222097.28,166263.33,116327.99,139506.84,152708.48,192235.78,223582.75,240870.08,161277.72,251631.58,224011.34,125903.805,1248.7594,147811.12,213357.56,139356.69,204209.38,231874.14,
6423,502.3156419350007,6.060566,,,,,,,,,,,0,0,0,0,0,32949.9,22840.176,9106.659,23721.51,26159.234,14550.318,9817.529,32449.268,30693.047,62028.45,29190.25,15651.103,9064.555,27617.844,2655.2188,0,14064.711,11634.334,11519.784,28679.732,13605.525,7249.884,11322.386,7922.8203,39662.547,9720.314,27037.541,10120.091,24015.096,37525.2,25094.309,0,9616.68,11813.834,8076.2666,21111.605,27620.244,
6424,440.40947799173534,6.11679,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914.9053,0,0,0,48232.363,60617.58,0,0,0,0,0,0,0,0,0,921.3596,0,0,0,0,0,44752.055,0,0,0,0,0,
6426,558.3785563856169,6.108974,,,,,,,,,,,0,765.0479,0,0,1628.1036,192073.58,147621.52,233545.31,192743.73,216899.47,250276.38,313013.66,217073.77,257801.45,433031.03,205218.47,166614.22,109791.055,161396.9,13646.176,13360.324,159512.06,108788.21,92058.71,107977.93,123298.11,71584.48,97225.93,101877.62,93962.56,172251.02,159385.88,132933.7,223048.56,193801.62,87117.32,9718.836,103469.77,171296.78,94838.06,177826.1,192160.3,
6428,638.6562976383314,6.119747,,,,,,,,,,,64725.773,0,75908.97,0,959.43005,0,0,0,0,0,0,15978.647,0,0,4603.1553,0,0,0,0,7299.3677,2699.8574,2049.0347,0,0,0,0,0,977.225,0,0,0,0,0,0,0,0,6707.8096,0,0,0,0,0,
6432,488.29989380233883,6.0692935,,,,,,,,,,,0,0,254869.5,0,0,0,0,4898.5493,1004.36926,3385.212,1112.3362,3384.4639,0,2422.7632,3048.0793,6244.295,0,0,971.28687,232662.61,21014.85,0,0,953.448,0,0,0,971.74023,0,0,2587.4502,1063.4419,954.7909,979.8309,0,0,76975.06,0,0,0,0,0,
6435,548.3859462247151,6.151891,,,,,,,,,,,0,0,10263.054,409.05423,0,0,0,1306.0159,0,9527.566,0,2613.3037,0,0,1425.903,0,0,0,0,145998.78,426883.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700175.7,0,0,0,0,0,
6436,392.3730644524221,6.0845256,,,,,,,,,,,356939.72,27208.746,224647.14,445402.2,131455.53,6580.0244,19094.13,50027.496,7474.439,37809.35,29986.111,38390.324,23275.824,55913.8,50091.992,26822.656,23074.719,14463.366,16720.057,25400.627,35040.41,5248.5264,12672.471,6393.8945,15611.857,15786.75,4473.306,9054.892,10215.833,12238.339,14616.797,8563.609,8731.449,5605.4653,13906.064,4422.1147,113366.45,10019.399,7225.676,4255.1235,14685.08,16152.497,
6440,738.5879828349748,6.1099043,,,,,,,,,,,1020788.0,17555.555,189389.75,0,75171.9,7489.4165,21090.268,11677.386,5004.7417,50333.934,3706.1274,106269.48,8117.937,203397.3,103821.484,62894.684,3549.9475,3387.9731,14454.6045,428068.38,489675.28,1017.15295,3081.277,0,2322.2793,8245.96,1398.7617,908.30225,3385.5076,1532.127,3301.9863,6869.765,7820.6978,1902.5955,7578.78,954.17224,536943.44,1276.3745,4620.0615,977.1259,2182.1194,3235.593,
6443,643.3815483517541,6.1191134,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4568.101,6624.1235,4541.221,8650.18,7434.617,3859.6743,5307.275,8713.935,0,0,0,0,0,0,0,0,10454.399,0,8117.1455,14072.303,24288.701,
6444,450.41487011319487,6.075769,,,,,,,,,,,432834.16,278076.88,403174.9,252865.88,294279.56,47658.957,42464.703,410062.94,412614.78,49988.547,379182.97,434454.6,424338.8,399270.75,442879.78,428026.25,310024.44,46300.41,355753.97,378524.75,349437.66,210462.52,235620.75,214179.17,286135.62,217171.38,205135.23,243153.67,232731.88,291841.12,353194.62,355609.6,335394.66,16584.041,332917.22,26646.525,412009.16,279058.9,351698.62,38169.96,229506.4,275517.72,
6447,526.4311724528159,6.0637894,,,,,,,,,,,277829.62,312089.75,357263.84,202967.84,326766.34,41408.83,463853.9,44517.98,44380.71,517982.2,489281.6,751894.2,548475.1,578222.4,765511.75,45362.55,39205.08,37746.543,513125.66,363747.22,27070.88,39309.64,334784.12,286506.28,341713.2,327226.6,29875.57,335259.88,336335.56,36617.473,35383.28,490710.6,36140.33,475760.38,446537.12,26954.148,369793.78,324932.88,391450.94,329811.16,306100.94,413967.25,
6454,534.861754424077,6.119942,,,,,,,,,,,0,0,0,0,0,0,124781.19,70228.59,0,67143.36,137628.9,11332.93,51463.117,8889.684,12214.673,120531.08,0,915.695,182487.8,0,0,0,0,968.7799,0,0,1324.001,0,0,296893.56,193130.48,226759.03,256875.39,321429.53,250645.66,359073.34,0,0,240695.25,0,0,0,
6455,1090.6988237117453,6.116081,,,,,,,,,,,0,0,0,0,0,954.61414,565845.9,278101.9,2914.5095,263174.34,652664.7,45562.555,236322.28,33372.945,45259.824,550054.75,2747.135,8519.439,841108.1,1258.4177,0,0,0,4855.4175,0,0,5472.198,2935.3877,0,1678124.1,1024083.44,904744.9,1286593.0,1625641.5,1180617.0,1772231.0,0,0,1215414.9,0,0,0,
6456,1141.8043772593196,6.1227784,,,,,,,,,,,0,0,0,0,0,0,24201.51,10945.769,0,11893.517,23068.623,1078.4116,9406.6045,2560.6875,0,18738.871,0,0,26143.955,0,0,0,0,0,0,0,0,0,0,65806.61,31053.676,30736.072,37889.77,48203.38,36201.6,51733.18,0,0,36266.57,0,0,0,
6457,1068.7173081945384,6.1050043,,,,,,,,,,,0,0,0,0,0,5104.403,317040.84,177354.28,2672.854,152990.08,348742.97,33586.5,126308.66,23830.008,31475.688,319779.12,4033.3376,7819.991,445709.06,995.36646,0,0,0,1324.8651,0,0,2714.142,1403.4543,0,984643.7,515244.94,499537.8,673598.06,923763.4,656044.4,910671.25,1107.3018,0,682513.94,0,0,1053.2828,
6464,1085.7429305693777,6.122853,,,,,,,,,,,0,0,0,0,0,0,55937.508,22555.152,0,25828.139,52999.844,4662.8867,22331.74,4095.0554,6835.641,42443.117,0,0,72974.055,0,0,0,0,0,0,0,0,0,0,157235.53,85547.85,75019.17,117191.6,142536.58,93766.0,142464.44,0,0,98307.64,0,0,0,
6466,286.3102381345468,6.150553,,,,,,,,,,,0,42241.46,0,0,693452.56,22791.719,365541.62,19888.736,269050.22,15141.038,61224.14,17118.88,50300.055,757960.8,97508.016,3672.5444,38379.406,66296.03,208425.8,0,0,102434.07,101553.86,167218.88,125372.18,129412.17,157066.0,162394.61,148564.55,56737.27,79789.24,257626.4,294474.12,213919.11,96327.74,471769.97,0,128905.7,228578.38,214310.77,227701.08,143055.98,
6467,1112.6809190428726,6.12099,,,,,,,,,,,0,0,0,0,0,0,63216.97,38596.92,0,37436.613,84887.875,1626.6418,33202.402,3420.1475,3708.4077,74284.59,0,1117.0378,106130.164,0,0,0,0,0,0,0,0,0,0,176258.45,105027.766,123223.83,117243.86,176366.7,140018.6,172183.69,0,0,150195.12,0,0,0,
6470,1134.6646510298292,6.1255274,,,,,,,,,,,0,0,0,0,0,0,20951.016,10306.962,0,8978.716,26307.305,0,5934.3105,0,1019.1208,27045.56,0,0,39632.3,0,0,0,0,0,0,0,0,0,0,57836.992,41653.58,45759.23,45998.496,60900.656,55306.42,52914.42,0,0,50705.508,0,0,0,
6472,1016.6246191084759,6.119829,,,,,,,,,,,0,0,0,0,0,103781.055,102276.14,60996.08,81391.17,117663.91,159848.08,107947.78,91908.445,42559.77,36582.105,128732.766,122146.68,149394.53,107828.69,47731.02,59712.152,46888.59,31530.111,37931.04,17170.982,38983.25,74613.03,38324.47,48724.215,90102.484,156479.72,134676.02,141435.62,116443.31,130155.49,170931.95,65001.484,24631.559,113076.53,53397.83,29067.822,38951.543,
6479,721.5070727196752,6.126737,,,,,,,,,,,0,5831.643,0,0,4870.4155,13996.148,10853.529,15846.66,15765.437,13082.486,16858.11,7670.766,13277.918,8882.472,9467.679,15344.038,14599.367,15059.241,15044.095,3954.9297,3135.432,9136.596,17122.793,10881.8125,14518.888,15439.213,15759.537,8409.6045,10804.865,19277.33,18215.125,16033.936,15423.19,20561.916,18773.004,19758.543,3556.3882,12004.603,16950.854,13288.159,12658.171,13574.845,
6485,433.3376661248214,6.124108,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5417.828,30195.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36110.215,0,0,0,0,0,
6486,484.4448892295198,6.13625,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7639.393,51684.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69223.5,0,0,0,0,0,
6488,716.5528230171176,6.128032,,,,,,,,,,,8271.779,8911.556,8456.67,8830.565,9477.097,16770.074,17001.14,21875.479,17211.541,20059.076,15907.922,24629.691,14339.301,20568.121,20556.867,14083.197,16840.354,26894.717,15963.901,10585.797,7371.965,10599.263,12176.359,10226.697,11840.11,9716.57,10817.753,8360.005,17178.914,11552.098,17104.008,16041.03,16239.898,13321.23,13185.619,12915.008,9436.669,12094.55,13989.955,15731.095,13765.93,16796.156,
6492,406.3887001185487,6.0804014,,,,,,,,,,,521108.62,284587.72,430995.1,477386.53,306055.66,55145.934,230789.23,232046.3,182241.67,214268.78,196851.48,269347.75,233561.06,238647.25,70209.93,231799.0,52901.645,39633.984,224906.31,193308.9,269966.78,128612.125,142999.05,176091.69,203970.58,180620.39,123299.29,122440.01,199117.88,169602.83,171971.6,179174.6,163331.45,17433.71,218282.34,133415.44,209504.23,212645.7,187010.34,128473.77,144462.39,156420.81,
6503,409.2036222405928,6.1334596,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19360.48,25488.705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20749.684,0,0,0,0,0,
6504,637.3047411255033,6.133739,,,,,,,,,,,0,0,0,0,0,0,0,8681.299,0,25651.328,0,0,0,0,0,0,0,0,0,1034707.94,1033471.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095548.6,0,0,0,0,0,
6505,654.3315639533391,6.135611,,,,,,,,,,,0,0,0,0,0,0,0,5160.338,0,16470.822,0,0,0,0,0,0,0,0,0,762664.9,744428.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804197.5,0,0,0,0,0,
6506,659.2870324218795,6.1338873,,,,,,,,,,,0,0,0,0,0,0,0,8897.541,0,30349.078,1152.1263,0,0,0,0,1034.4451,0,0,0,496876.16,470845.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452777.06,0,0,0,0,0,
6507,255.23164979309064,6.139848,,,,,,,,,,,0,0,0,6138.052,0,7692.5996,3812.2124,4794.094,5775.1094,5098.19,4986.882,5645.3867,4894.9927,4395.037,5053.7334,5836.1963,4128.0527,3998.5925,5390.5225,15692.711,14360.426,3888.3853,2609.2683,2920.7341,3033.1775,3349.649,1157.469,2071.0767,1299.1836,3635.604,8904.491,4693.4375,4690.991,5285.14,3420.9048,4819.706,16277.35,1194.488,5015.6055,1530.5226,1858.8367,1475.6572,
6508,604.3630038052622,6.1339326,,,,,,,,,,,0,20430.934,35394.56,0,17377.32,347145.94,218260.48,244265.45,263996.0,293591.47,220633.72,340282.0,216335.67,264020.56,327383.53,252348.47,253790.22,256801.77,183028.28,503770.7,494825.53,329094.88,333144.47,237960.12,338058.38,266133.78,240247.4,250201.6,238855.16,207241.97,201830.56,247511.39,154861.8,183273.55,253146.62,146344.94,795117.4,286211.75,215876.69,258412.66,313197.78,396469.34,
6509,553.2559689132964,6.1340895,,,,,,,,,,,0,1989.0022,722.8983,0,0,58835.254,30609.738,31070.926,35583.05,38218.19,33957.15,24480.518,30507.537,24253.88,25205.787,37150.164,39150.945,45128.766,33002.81,47300.617,42756.527,58624.047,63483.414,45491.656,62871.43,51859.285,47527.07,50217.71,39149.15,54808.953,39579.15,44384.51,36720.16,45027.32,52308.54,44612.195,75827.36,48686.406,49200.895,50606.156,55458.305,71819.57,
6510,710.3939133596091,6.1343493,,,,,,,,,,,0,0,3998.1472,0,0,0,0,24764.236,0,58803.426,3758.43,1330.5676,0,2905.625,2091.3635,1796.613,0,0,0,1542240.0,1528925.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547494.6,0,0,0,0,0,
6515,556.3631972869875,6.0824966,,,,,,,,,,,0,0,0,0,0,40071.496,62649.83,73478.2,61876.887,65520.023,62486.945,83132.58,31606.73,76488.15,87353.11,49503.58,40754.805,33154.055,22576.002,6576.6445,9835.271,15836.95,17084.393,17433.715,15549.168,13819.864,16275.287,21540.387,19732.014,39733.516,44440.41,49973.69,49764.12,38722.492,15929.547,38017.81,4983.7236,15908.654,18243.322,14485.731,13403.124,27687.486,
6516,270.2789340167948,6.1480713,,,,,,,,,,,7434.632,4278.4756,6380.401,16448.152,4211.366,64556.758,95406.484,94327.22,98328.234,93701.81,78657.16,86792.086,80295.44,80485.36,90937.21,72101.92,75131.81,74461.52,77625.984,10263.52,10211.713,40379.992,23968.48,35582.01,24503.885,34038.547,33224.36,36301.44,38484.605,71070.17,91964.484,82347.54,85553.1,74343.73,63772.082,69357.4,10604.9375,20947.598,77134.76,31899.2,28103.305,40689.113,
6521,677.4805507523344,6.1394467,,,,,,,,,,,0,18248.402,3073.17,0,7744.7886,49653.062,37011.773,38282.78,41909.48,32935.863,47843.004,17693.746,36494.63,22648.01,18172.314,44130.05,39687.7,61410.055,45232.105,7625.6133,5912.7026,35739.023,45936.55,39683.293,48123.645,42646.402,39026.41,35556.83,40953.645,51042.344,55520.36,47461.4,46294.438,48450.91,47660.223,54381.945,7082.3584,43922.934,45222.37,46119.305,48016.746,51152.3,
6523,740.5202429796112,6.1582866,,,,,,,,,,,1201.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9376.257,0,0,0,0,0,0,0,0,0,0,0,0,34667.688,0,0,0,0,0,0,0,0,0,0,
6526,672.5257478941567,6.142124,,,,,,,,,,,26661.086,29059.959,28119.924,20096.396,31642.51,53762.582,51869.797,58862.12,55376.914,53483.062,48494.855,60700.355,48331.367,53952.484,63492.406,54851.367,53976.348,57531.516,48891.9,27983.61,30934.186,37000.81,35759.438,36232.715,44153.086,37742.297,34016.98,37675.91,44528.285,45876.33,58467.324,54028.25,44361.98,47666.57,44362.96,42147.395,28404.002,40146.04,45289.555,43002.9,48374.88,44219.03,
6528,570.4572940488694,6.1184444,,,,,,,,,,,27748.986,63081.76,49145.824,10580.716,53555.348,20598.72,24713.748,30271.658,24957.393,29553.9,16710.533,6119.548,9741.483,34869.855,32643.77,2649.125,27248.727,39146.617,22970.277,13637.012,15013.949,29076.178,26512.31,26062.168,34566.867,16319.353,16146.779,27645.791,30235.43,24243.336,26733.16,22495.984,27987.723,20168.914,8800.095,21267.615,40519.64,16790.893,25768.148,30287.209,31882.693,29218.053,
6529,1022.6738229381302,6.2005205,,,,,,,,,,,0,0,11416.959,0,2016.5159,7410219.0,6666720.5,6771121.5,6848430.5,3671769.8,4940479.0,6486327.5,6359715.5,3458671.8,6972734.0,3479387.0,4151678.5,4177892.0,6166753.0,6220650.0,3069902.5,2445943.0,2023676.5,2380580.8,1299710.0,1737947.1,2672528.0,1135374.4,2353438.0,2769425.0,3568129.8,6220593.5,174923.27,3539034.0,4158581.0,198829.36,5906184.5,1545607.8,6703609.0,2686187.8,1725283.5,2233666.5,
6531,341.2659286345744,6.1235895,,,,,,,,,,,234996.61,216458.31,211479.69,215180.81,217127.31,57317.535,70986.94,80997.97,71172.53,121699.47,60533.88,82567.87,76401.34,92294.65,79508.81,88873.65,60354.426,54502.3,94582.734,53154.31,84485.64,63071.81,64896.89,66300.11,71915.06,59760.496,69087.98,67735.88,62664.96,47391.312,54349.777,90997.23,47447.555,50493.8,60667.79,53998.297,82493.79,62208.26,66430.56,56544.26,68376.45,65028.57,
6536,505.2559745905298,6.106714,,,,,,,,,,,0,0,0,0,0,33089.008,37271.137,41775.746,42006.117,35831.605,37972.066,47227.766,38027.965,34509.72,38945.04,50425.836,40013.656,33822.742,41687.383,1266.0673,1277.9268,22109.72,12969.222,20063.217,12346.315,13606.311,20191.113,18052.605,29161.553,31234.996,36821.023,47473.785,31038.297,17192.043,35710.64,26323.656,1058.7039,12811.172,38392.867,19902.178,15007.04,29117.617,
6537,791.5127317672578,6.141459,,,,,,,,,,,0,0,0,0,0,2092.46,974.16125,0,0,0,10016.066,0,0,0,0,8128.2627,0,22821.035,0,0,0,966.1212,2283.2407,924.08606,0,2977.4722,0,0,4000.974,58687.97,0,0,0,38858.33,0,10659.387,0,0,2283.2397,1668.0465,0,0,
6538,280.2633395899408,6.141923,,,,,,,,,,,0,0,0,0,0,25097.266,36623.18,40759.152,37247.9,37906.9,29417.225,35268.41,32702.31,32249.525,36180.562,34663.25,30094.205,22685.518,28321.146,1881.4253,0,13299.849,7814.64,9596.762,7399.606,10927.07,9417.601,10076.778,10469.144,20719.623,33575.066,25320.16,25885.215,25618.121,21922.742,21994.387,3596.2866,5936.2495,25206.926,9996.62,8244.235,14510.393,
6544,327.25029589767064,6.1372833,,,,,,,,,,,91761.22,136580.08,96443.414,67828.65,112646.164,46910.86,51924.54,57695.434,40957.883,46621.42,46174.652,53475.293,52152.086,50403.707,48467.285,43865.09,42662.168,43509.72,39623.508,42647.965,33385.04,49976.82,75811.555,52662.227,67940.94,56625.49,60565.227,52821.543,64225.266,40464.86,41758.94,36947.875,33029.984,37120.33,43251.95,36700.55,40776.906,54335.535,43699.734,47427.547,50585.934,58925.805,
6546,1044.6557460966098,6.204571,,,,,,,,,,,0,18220.1,18976.71,0,19031.057,9873295.0,1.055444E7,8765843.0,1.0122574E7,8664429.0,1.0952188E7,8011232.0,8754657.0,8408309.0,8901013.0,5141675.0,1.1166624E7,6195831.0,8879292.0,5579676.5,4810063.0,4481665.0,3606902.8,3900987.8,2169719.2,3142429.8,4486240.0,1910645.0,4349811.0,6526261.0,5221194.5,8790498.0,1.1005405E7,9419293.0,5948461.5,260628.28,4795665.0,2719372.5,9638815.0,4450779.0,3324163.8,4063402.2,
6548,313.2346906046744,6.151098,,,,,,,,,,,134629.38,892186.0,128549.99,131849.06,132693.97,37799.79,47201.047,50536.414,38569.67,50201.06,38071.812,54891.438,50716.816,52260.723,54049.14,48103.83,41472.5,27724.787,38724.457,49647.67,48524.656,37559.33,50890.207,38350.742,50163.668,48530.2,37827.156,49968.664,48043.258,30614.234,37625.98,33407.844,26805.934,26146.85,16323.859,29642.23,57655.04,41431.082,38569.75,37194.652,34796.914,42116.324,
6552,567.263500825427,6.1514564,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53118.12,57359.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40309.74,0,0,0,0,0,
6554,392.373004250048,6.1290293,,,,,,,,,,,323405.3,84456.69,205261.0,487172.2,125278.266,6580.0244,25137.447,35103.535,29638.365,37127.79,24403.678,55020.57,32243.883,55007.277,50452.26,26822.656,23074.719,14463.366,16720.057,32732.736,35902.52,5248.5264,10190.042,6393.8945,12427.222,15786.75,4473.306,7305.128,6290.51,12238.339,14616.797,8563.609,14326.143,5605.4653,19348.842,4422.1147,38543.77,6316.0703,7225.676,7652.635,9419.164,6339.894,
6558,385.2922847311183,6.10929,,,,,,,,,,,2938.9995,37446.676,14793.906,859.16174,20027.729,4852.453,15302.484,23723.393,10485.883,9133.591,9943.443,17218.062,9409.763,8153.378,6588.418,27813.988,20046.566,11935.123,29472.604,12249.658,5500.7305,26487.01,20510.154,34612.203,38884.094,28707.672,25146.24,9421.671,3661.961,8521.045,19587.719,10985.068,4370.336,12577.093,10080.348,18019.46,5006.6685,28506.105,7868.2754,15220.243,27734.979,28297.447,
6560,425.41047764035164,6.0838127,,,,,,,,,,,25867.97,11324.808,21335.871,14446.117,13006.992,14550.145,5709.7812,18516.291,3719.2046,16249.895,6803.4717,14287.065,11411.012,19607.727,8771.167,7927.454,13515.91,5285.714,16039.4375,34106.16,27854.162,7720.775,9905.829,4999.6787,6264.98,18364.098,5264.2705,19863.547,7214.261,15312.805,5976.8423,8173.557,15066.11,7085.293,12152.557,3325.5261,39628.844,6152.306,7109.276,6085.712,4169.51,5986.9883,
6561,316.32069347162263,6.141343,,,,,,,,,,,0,0,0,0,0,3673.9302,28131.396,43588.2,34190.93,34268.938,26272.84,40083.7,47886.867,46598.81,50481.78,43151.96,5448.4688,6916.4844,32531.99,0,0,3151.201,342.6375,0,1099.6526,0,0,948.67694,0,9007.61,25610.059,30975.764,4815.334,19692.633,31301.99,15012.503,0,932.53613,7680.744,1014.1145,834.18713,2385.0996,
6562,628.4993386252413,6.154187,,,,,,,,,,,48934.965,79042.43,54595.203,41084.18,84672.31,115715.73,128175.81,143626.19,134289.9,135532.31,115814.516,155672.72,112576.695,139673.66,155701.69,133570.11,121304.95,128200.32,111390.01,53433.03,65202.996,81050.02,81144.266,83950.94,100731.4,82632.15,76682.125,84539.99,91110.53,113457.34,134791.02,123369.0,112833.49,114447.516,107728.72,103093.69,57555.73,89860.19,109506.26,96404.43,95063.26,90463.19,
6564,633.4549622483339,6.155316,,,,,,,,,,,7828.085,47801.164,12990.342,0,29324.75,116532.055,103277.586,103586.11,112356.58,80511.09,112767.11,67340.07,87599.06,62803.8,63618.598,112441.43,94080.125,141938.89,111056.71,14898.962,21817.686,91126.81,97058.555,93512.44,102523.03,98673.84,92329.65,82041.2,104948.92,111370.16,121398.79,110735.0,114349.32,108507.24,109697.28,119552.805,19899.729,92402.664,119091.03,100433.945,101855.33,109971.63,
6566,247.16641262178962,6.1601367,,,,,,,,,,,279120.97,555353.7,381903.62,124681.734,462987.94,174433.38,168893.86,192936.27,168896.72,156495.0,178819.5,142703.98,189221.86,181545.44,166508.2,161937.36,179137.72,201381.02,185185.72,103050.664,129360.19,197584.64,257404.56,250675.81,281771.84,228081.03,213009.38,218901.75,223856.06,135523.62,147620.36,159392.83,147187.12,153711.53,202166.39,140480.17,105032.83,295411.3,193447.27,222646.11,226143.03,286109.28,
6568,431.32373799758966,6.1575813,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13175.635,33275.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33238.594,0,0,0,0,0,
